TransactionID,Amount,CustomerID,Timestamp,MerchantID,TransactionAmount,AnomalyScore,FraudIndicator,Category,Name,Age,Address,AccountBalance,LastLogin,SuspiciousFlag,MerchantName,Location
962,10.66165127,1925,2/10/2022 1:00,2439,79.43424822,0.17926758,0,Food,Customer 1925,21,Address 1925,7080.222039,7/13/2024,0,Merchant 2439,Location 2439
963,39.41846624,1631,2/10/2022 2:00,2344,69.98428539,0.512438576,0,Retail,Customer 1631,57,Address 1631,6453.022256,9/23/2023,0,Merchant 2344,Location 2344
964,14.57257613,1367,2/10/2022 3:00,2088,85.37776737,0.184792798,0,Food,Customer 1367,19,Address 1367,6381.958128,1/2/2023,0,Merchant 2088,Location 2088
965,66.38073202,1578,2/10/2022 4:00,2883,21.06522253,0.447863528,0,Travel,Customer 1578,29,Address 1578,4571.53944,8/1/2023,0,Merchant 2883,Location 2883
966,59.02928085,1701,2/10/2022 5:00,2465,77.58719068,0.893001725,0,Online,Customer 1701,50,Address 1701,7244.499732,12/2/2023,0,Merchant 2465,Location 2465
967,29.36376218,1628,2/10/2022 6:00,3000,82.84786408,0.018542688,0,Other,Customer 1628,55,Address 1628,3392.42572,9/20/2023,0,Merchant 3000,Location 3000
968,38.67638286,1376,2/10/2022 7:00,2373,72.9270738,0.872908594,0,Other,Customer 1376,53,Address 1376,5745.127919,1/11/2023,0,Merchant 2373,Location 2373
969,70.8417938,1990,2/10/2022 8:00,2906,81.3722279,0.790697158,0,Travel,Customer 1990,63,Address 1990,7417.757201,9/16/2024,0,Merchant 2906,Location 2906
970,96.10935116,1951,2/10/2022 9:00,2229,98.24527598,0.943376543,0,Online,Customer 1951,18,Address 1951,6303.22948,8/8/2024,0,Merchant 2229,Location 2229
971,80.55756596,1511,2/10/2022 10:00,2369,33.98956472,0.895248016,0,Other,Customer 1511,29,Address 1511,3104.942852,5/26/2023,0,Merchant 2369,Location 2369
972,60.98276949,1044,2/10/2022 11:00,2248,48.3009931,0.637143022,0,Retail,Customer 1044,22,Address 1044,5084.274001,2/13/2022,0,Merchant 2248,Location 2248
973,40.39032929,1661,2/10/2022 12:00,2396,14.16174682,0.399449742,0,Food,Customer 1661,34,Address 1661,4915.427164,10/23/2023,0,Merchant 2396,Location 2396
974,85.88659812,1289,2/10/2022 13:00,2625,39.95416555,0.916374892,0,Online,Customer 1289,31,Address 1289,9393.910943,10/16/2022,0,Merchant 2625,Location 2625
975,24.17938083,1787,2/10/2022 14:00,2464,97.16291515,0.186075362,0,Food,Customer 1787,35,Address 1787,6709.75911,2/26/2024,0,Merchant 2464,Location 2464
976,22.62816474,1666,2/10/2022 15:00,2895,40.97998259,0.327591019,0,Other,Customer 1666,36,Address 1666,9674.062164,10/28/2023,0,Merchant 2895,Location 2895
977,68.46708139,1153,2/10/2022 16:00,2661,15.9104892,0.613371354,0,Travel,Customer 1153,26,Address 1153,7795.585807,6/2/2022,0,Merchant 2661,Location 2661
978,41.61384355,1055,2/10/2022 17:00,2983,27.01624975,0.563279464,0,Online,Customer 1055,24,Address 1055,1611.538315,2/24/2022,0,Merchant 2983,Location 2983
979,52.3381079,1020,2/10/2022 18:00,2910,79.72344815,0.039169703,0,Other,Customer 1020,55,Address 1020,3552.855147,1/20/2022,0,Merchant 2910,Location 2910
980,59.30886679,1421,2/10/2022 19:00,2666,36.02125192,0.50726069,0,Travel,Customer 1421,41,Address 1421,6341.743797,2/25/2023,0,Merchant 2666,Location 2666
981,50.18606437,1030,2/10/2022 20:00,2747,44.54646422,0.722522348,0,Travel,Customer 1030,54,Address 1030,3767.557888,1/30/2022,0,Merchant 2747,Location 2747
982,15.8806543,1777,2/10/2022 21:00,2408,34.0636903,0.910335052,0,Food,Customer 1777,54,Address 1777,7409.497597,2/16/2024,0,Merchant 2408,Location 2408
983,93.20692296,1501,2/10/2022 22:00,2611,53.54585895,0.349553022,0,Retail,Customer 1501,48,Address 1501,2342.87435,5/16/2023,0,Merchant 2611,Location 2611
984,49.45007182,1884,2/10/2022 23:00,2593,34.48950727,0.16939794,0,Online,Customer 1884,55,Address 1884,6010.648922,6/2/2024,0,Merchant 2593,Location 2593
985,87.01161859,1796,2/11/2022 0:00,2010,99.52235673,0.85895997,0,Online,Customer 1796,33,Address 1796,5588.049942,3/6/2024,0,Merchant 2010,Location 2010
986,29.32881529,1706,2/11/2022 1:00,2036,89.97236176,0.285602872,0,Other,Customer 1706,45,Address 1706,1678.514968,12/7/2023,0,Merchant 2036,Location 2036
987,90.00558944,1238,2/11/2022 2:00,2373,40.34701292,0.281084987,0,Food,Customer 1238,38,Address 1238,8228.897853,8/26/2022,0,Merchant 2373,Location 2373
988,86.31758257,1937,2/11/2022 3:00,2395,41.87383967,0.734718355,0,Travel,Customer 1937,27,Address 1937,5741.223579,7/25/2024,0,Merchant 2395,Location 2395
989,20.44381059,1312,2/11/2022 4:00,2284,17.84848108,0.029543329,0,Food,Customer 1312,26,Address 1312,6018.443647,11/8/2022,0,Merchant 2284,Location 2284
990,64.60203111,1595,2/11/2022 5:00,2587,49.13399218,0.880078252,0,Travel,Customer 1595,53,Address 1595,1150.295949,8/18/2023,0,Merchant 2587,Location 2587
991,37.54797796,1060,2/11/2022 6:00,2947,27.29449136,0.645743908,0,Retail,Customer 1060,38,Address 1060,9121.230251,3/1/2022,0,Merchant 2947,Location 2947
992,41.35252404,1666,2/11/2022 7:00,2306,49.40930848,0.59036323,0,Travel,Customer 1666,36,Address 1666,9674.062164,10/28/2023,0,Merchant 2306,Location 2306
993,31.14535668,1695,2/11/2022 8:00,2791,20.87510266,0.293700679,0,Food,Customer 1695,35,Address 1695,8553.037244,11/26/2023,0,Merchant 2791,Location 2791
994,95.96496004,1123,2/11/2022 9:00,2906,99.47675323,0.508452402,0,Food,Customer 1123,34,Address 1123,7347.086687,5/3/2022,0,Merchant 2906,Location 2906
995,69.01355852,1825,2/11/2022 10:00,2327,42.29125938,0.728015487,0,Online,Customer 1825,54,Address 1825,4886.010825,4/4/2024,0,Merchant 2327,Location 2327
996,19.87674988,1411,2/11/2022 11:00,2150,89.45705885,0.266778431,0,Food,Customer 1411,19,Address 1411,1290.323059,2/15/2023,0,Merchant 2150,Location 2150
997,96.29979162,1566,2/11/2022 12:00,2888,47.95802957,0.512483398,0,Retail,Customer 1566,39,Address 1566,7067.831609,7/20/2023,0,Merchant 2888,Location 2888
998,75.16445867,1654,2/11/2022 13:00,2037,64.21004551,0.367740211,0,Food,Customer 1654,51,Address 1654,9088.738359,10/16/2023,0,Merchant 2037,Location 2037
999,93.63304034,1928,2/11/2022 14:00,2629,64.68416731,0.9603636,0,Travel,Customer 1928,60,Address 1928,9352.655675,7/16/2024,0,Merchant 2629,Location 2629
1000,89.91562519,1503,2/11/2022 15:00,2235,97.4401275,0.311223759,0,Other,Customer 1503,37,Address 1503,4370.431522,5/18/2023,0,Merchant 2235,Location 2235
